,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
197,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-10,,Au9999,黄金9999,,3000,4,10,934470
198,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-09,,Au9999,黄金9999,,3000,4,10,942210
199,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-08,,Au9999,黄金9999,,3000,4,10,947130
200,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-05,,Au9999,黄金9999,,3000,4,10,945030
201,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-04,,Au9999,黄金9999,,3000,4,10,954000
202,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-03,,Au9999,黄金9999,,3000,4,10,929310
203,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-02,,Au9999,黄金9999,,3000,4,10,922800
204,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-07-01,,Au9999,黄金9999,,3000,4,10,943290
205,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-28,,Au9999,黄金9999,,3000,4,10,941670
206,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-27,,Au9999,黄金9999,,3000,4,10,943320
207,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-26,,Au9999,黄金9999,,3000,4,10,959730
208,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-25,,Au9999,黄金9999,,3000,4,10,939780
209,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-24,,Au9999,黄金9999,,3000,4,10,933000
210,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-21,,Au9999,黄金9999,,3000,4,10,925740
211,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-20,,Au9999,黄金9999,,3000,4,10,906630
212,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-19,,Au9999,黄金9999,,3000,4,10,910800
213,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-18,,Au9999,黄金9999,,3000,4,10,904050
214,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-17,,Au9999,黄金9999,,3000,4,10,915120
215,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-14,,Au9999,黄金9999,,3000,4,10,901230
216,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-13,,Au9999,黄金9999,,3000,4,10,898830
217,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-12,,Au9999,黄金9999,,3000,4,10,891000
218,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-11,,Au9999,黄金9999,,3000,4,10,896310
219,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-10,,Au9999,黄金9999,,3000,4,10,897960
220,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-06,,Au9999,黄金9999,,3000,4,10,896910
221,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-05,,Au9999,黄金9999,,3000,4,10,892770
222,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-04,,Au9999,黄金9999,,3000,4,10,883530
223,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-06-03,,Au9999,黄金9999,,3000,4,10,872400
224,518880.XSHG,518880,华安易富黄金ETF,XSHG,2019-05-31,,Au9999,黄金9999,,3000,4,10,861300
